ID_venta,Fecha_venta,Marca,Tipo,Capacidad_kg,Altura_torre_mm,Provincia,Cliente_tipo,Año_fabricación,Estado,Método_pago,Vendedor,Horas_uso,Precio_USD
VENT00830,2023-10-23,Crown,eléctrico,1800,4700,,particular,2018.0,usado,leasing,Forklift Solutions,5110.732255788236,17764.02
VENT00862,2023-10-24,Hyster,diésel,3500,4000,,particular,,usado,leasing,Grupo Industrial SA,6237.314651110111,24964.31
VENT00483,2023-10-26,Linde,diésel,1800,4700,Córdoba,empresa logística,2024.0,usado,contado,Grupo Industrial SA,2735.5042739131623,18074.12
VENT00025,2023-10-28,Linde,eléctrico,2500,4000,Córdoba,particular,2018.0,reacondicionado,leasing,Grupo Industrial SA,5794.44027808309,31512.93
VENT00491,2023-10-28,Yale,eléctrico,3500,6000,Mendoza,distribuidor,2018.0,reacondicionado,crédito,Grupo Industrial SA,4598.9836929241865,40166.29
VENT00363,2023-11-01,Hyster,diésel,2500,3000,Chubut,distribuidor,2021.0,usado,leasing,Autoelevadores Norte,2741.2004191592814,23442.75
VENT00581,2023-11-02,Hyster,diésel,2500,4700,Córdoba,distribuidor,2022.0,usado,crédito,Forklift Solutions,3866.0006597874153,19974.18
VENT00606,2023-11-04,Hyster,eléctrico,1800,4700,Córdoba,distribuidor,2017.0,usado,leasing,Potencia SRL,7609.027991027506,12000.0
VENT00789,2023-11-06,Still,diésel,3500,3000,Córdoba,distribuidor,2015.0,reacondicionado,contado,Autoelevadores Norte,5624.984833615491,30234.54
VENT00741,2023-11-07,Hyster,gas,1800,4000,Santa Fe,distribuidor,2015.0,usado,,Grupo Industrial SA,4628.514013593023,15338.14
VENT00627,2023-11-07,Hyster,gas,5000,6000,Buenos Aires,,2017.0,usado,leasing,Potencia SRL,5841.5905573282,49519.74
VENT00495,2023-11-08,Crown,eléctrico,5000,3000,Chubut,distribuidor,2021.0,usado,contado,Forklift Solutions,2870.081682038393,43809.37
VENT00287,2023-11-11,Hyster,diésel,3500,6000,Buenos Aires,empresa logística,2019.0,usado,,Forklift Solutions,4651.659557205079,35807.66
VENT01086,2023-11-14,Linde,diésel,3500,4000,Chubut,particular,2019.0,usado,contado,Autoelevadores Norte,3401.8719040251535,24605.54
VENT00526,2023-11-16,Still,diésel,1800,6000,Santa Fe,particular,,reacondicionado,contado,Potencia SRL,3187.993415171106,24755.36
VENT00458,2023-11-16,Crown,eléctrico,1800,3000,Neuquén,distribuidor,2020.0,nuevo,crédito,Potencia SRL,1792.3835994448896,34444.81
VENT00713,2023-11-20,Linde,diésel,2500,4000,Santa Fe,particular,2018.0,reacondicionado,crédito,Potencia SRL,4570.480435513442,27962.64
VENT00858,2023-11-21,Still,eléctrico,2500,3000,Mendoza,particular,2020.0,usado,,Autoelevadores Norte,2463.2656143542504,26996.01
VENT00090,2023-11-21,Yale,gas,2500,6000,Córdoba,distribuidor,2025.0,usado,contado,Potencia SRL,136.60511320969997,30824.23
VENT01238,2023-11-22,Yale,gas,3500,3000,Chubut,distribuidor,2022.0,usado,crédito,Potencia SRL,4152.748271217792,34187.59
VENT00596,2023-11-23,Still,eléctrico,1800,4700,Córdoba,particular,2022.0,usado,leasing,Forklift Solutions,4174.725210884507,16336.54
VENT00342,2023-11-23,Hyster,eléctrico,5000,3000,Buenos Aires,distribuidor,2025.0,nuevo,crédito,Potencia SRL,413.96648329738525,65729.89
VENT00339,2023-11-24,Crown,gas,2500,4700,Buenos Aires,empresa logística,2018.0,nuevo,crédito,Autoelevadores Norte,1233.7849188066123,46028.61
VENT01026,2023-11-24,Hyster,gas,2500,3000,Neuquén,empresa logística,2024.0,usado,leasing,Autoelevadores Norte,2538.274025248489,23061.27
VENT00970,2023-11-27,Linde,eléctrico,1800,4700,Mendoza,empresa logística,2017.0,usado,crédito,Autoelevadores Norte,,18910.12
VENT01059,2023-12-02,Linde,diésel,5000,3000,Neuquén,distribuidor,2025.0,usado,crédito,Grupo Industrial SA,2966.0383395326676,49040.12
VENT01139,2023-12-03,Hyster,eléctrico,3500,3000,Buenos Aires,empresa logística,2020.0,nuevo,leasing,Grupo Industrial SA,1532.8092149099195,52182.76
VENT00700,2023-12-04,Crown,eléctrico,2500,3000,Chubut,empresa logística,2022.0,nuevo,leasing,Forklift Solutions,1638.4742060794983,45451.31
VENT00624,2023-12-09,Hyster,eléctrico,1800,3000,Córdoba,distribuidor,2015.0,usado,leasing,Potencia SRL,4460.6468266844695,12364.48
VENT00922,2023-12-13,Still,diésel,3500,4700,,particular,2025.0,usado,contado,Potencia SRL,3144.22061774025,33825.98
VENT01205,2023-12-15,Crown,diésel,1800,6000,Neuquén,distribuidor,2022.0,nuevo,contado,Potencia SRL,1605.9856869645432,40407.44
VENT00154,2023-12-16,Toyota,eléctrico,5000,4700,,empresa logística,2022.0,nuevo,,Forklift Solutions,,69584.3
VENT01010,2023-12-16,Yale,eléctrico,1800,4700,Santa Fe,particular,2017.0,reacondicionado,contado,Forklift Solutions,5184.891175534444,27528.45
VENT00341,2023-12-19,Still,eléctrico,5000,4000,Santa Fe,distribuidor,2025.0,nuevo,crédito,Grupo Industrial SA,379.60714888008454,66333.5
VENT00579,2023-12-20,Still,gas,2500,4000,Córdoba,distribuidor,2016.0,nuevo,,Grupo Industrial SA,2537.7941120036926,41178.58
VENT00583,2023-12-21,Hyster,diésel,5000,4000,Neuquén,particular,2025.0,reacondicionado,leasing,Autoelevadores Norte,1932.452279078833,58312.12
VENT00234,2023-12-21,Yale,diésel,2500,4700,Córdoba,distribuidor,2023.0,reacondicionado,crédito,Grupo Industrial SA,,30657.4
VENT00456,2023-12-21,Linde,gas,2500,4700,Santa Fe,particular,2022.0,nuevo,leasing,Forklift Solutions,1369.4402642886769,45751.52
VENT00096,2023-12-22,Linde,eléctrico,5000,3000,Chubut,distribuidor,,nuevo,leasing,Autoelevadores Norte,1288.4005643036699,62160.24
VENT00424,2023-12-23,Still,diésel,5000,4700,Mendoza,particular,,usado,contado,Potencia SRL,1607.863005606567,50192.19
VENT01138,2023-12-24,Still,diésel,1800,4700,Santa Fe,distribuidor,,usado,leasing,Potencia SRL,2706.9977818639964,18129.46
VENT00042,2023-12-24,Still,diésel,2500,4000,Buenos Aires,empresa logística,2015.0,reacondicionado,crédito,Autoelevadores Norte,6526.745241059089,28982.34
VENT01132,2023-12-25,Hyster,diésel,5000,3000,Santa Fe,distribuidor,2023.0,reacondicionado,contado,Grupo Industrial SA,1777.3823656837585,51924.31
VENT00986,2023-12-25,Linde,eléctrico,1800,4000,Córdoba,particular,2019.0,usado,contado,Autoelevadores Norte,2824.5854052372497,20354.36
VENT00979,2023-12-26,Toyota,diésel,2500,6000,Córdoba,particular,2017.0,usado,leasing,Forklift Solutions,4480.154248039279,26432.86
VENT00143,2023-12-27,Hyster,diésel,2500,4700,Chubut,particular,2024.0,usado,contado,Forklift Solutions,,31448.05
VENT00835,2023-12-29,Toyota,eléctrico,5000,3000,Neuquén,distribuidor,2021.0,nuevo,crédito,Forklift Solutions,2161.9185355898026,59766.93
VENT00650,2023-12-29,Yale,eléctrico,3500,6000,Santa Fe,distribuidor,2017.0,usado,contado,Forklift Solutions,,31913.38
VENT00276,2024-01-03,Toyota,eléctrico,1800,4700,Mendoza,distribuidor,2020.0,usado,leasing,Autoelevadores Norte,4461.801920972868,16949.73
VENT00232,2024-01-04,Hyster,eléctrico,1800,3000,Santa Fe,,2016.0,nuevo,,Forklift Solutions,1557.6283749586464,38706.52
VENT00849,2024-01-04,Hyster,eléctrico,1800,4700,Santa Fe,distribuidor,2022.0,usado,leasing,Forklift Solutions,2743.3558325880795,22616.12
VENT00148,2024-01-04,Still,eléctrico,1800,4000,Buenos Aires,distribuidor,2023.0,usado,leasing,Grupo Industrial SA,5986.462202256399,13797.0
VENT00744,2024-01-04,Crown,diésel,5000,4000,Buenos Aires,empresa logística,2025.0,usado,contado,Autoelevadores Norte,4674.139505494648,45969.6
VENT00609,2024-01-05,Still,gas,2500,3000,Chubut,particular,2019.0,usado,contado,Autoelevadores Norte,5547.547760916964,19872.13
VENT00351,2024-01-05,Crown,gas,5000,4000,Córdoba,particular,2020.0,usado,crédito,Autoelevadores Norte,,39841.54
VENT00403,2024-01-08,Yale,diésel,1800,4000,Mendoza,distribuidor,2016.0,nuevo,,Forklift Solutions,2148.0383099149485,28607.36
VENT00793,2024-01-09,Hyster,gas,1800,6000,Buenos Aires,particular,2020.0,reacondicionado,crédito,Autoelevadores Norte,4533.136683503213,24929.87
VENT01168,2024-01-11,Still,diésel,2500,4000,Santa Fe,particular,2024.0,nuevo,crédito,Autoelevadores Norte,492.8624136769867,40314.03
VENT00693,2024-01-12,Hyster,eléctrico,2500,4700,Buenos Aires,empresa logística,2019.0,nuevo,crédito,Autoelevadores Norte,1952.2793081148548,45782.75
VENT00104,2024-01-13,Still,gas,2500,6000,Mendoza,distribuidor,2016.0,usado,,Potencia SRL,5122.197660206294,25716.45
VENT00130,2024-01-16,Linde,eléctrico,5000,4000,Mendoza,distribuidor,,usado,,Forklift Solutions,4367.024470965089,48552.28
VENT00275,2024-01-17,Linde,diésel,2500,4000,Santa Fe,particular,2015.0,usado,leasing,Grupo Industrial SA,6707.970056179727,18782.04
VENT00173,2024-01-18,Linde,eléctrico,3500,4700,Córdoba,,,reacondicionado,contado,Potencia SRL,4503.500012108489,37406.21
VENT00633,2024-01-18,Still,eléctrico,5000,4700,Buenos Aires,distribuidor,2016.0,usado,crédito,Forklift Solutions,6401.842457752808,47058.61
VENT01094,2024-01-19,Still,diésel,1800,4700,Neuquén,empresa logística,2023.0,usado,leasing,Forklift Solutions,5059.090639223374,12000.0
VENT00571,2024-01-21,Linde,diésel,5000,4000,Santa Fe,distribuidor,,nuevo,leasing,Autoelevadores Norte,2628.91946796794,60689.11
VENT00028,2024-01-21,Yale,eléctrico,3500,4700,Mendoza,distribuidor,2022.0,usado,crédito,Potencia SRL,1685.961210093525,39305.85
VENT00307,2024-01-24,Linde,diésel,2500,4000,Chubut,distribuidor,2019.0,nuevo,leasing,Autoelevadores Norte,1410.3736754070567,42286.46
VENT00264,2024-01-27,Toyota,diésel,5000,6000,Buenos Aires,particular,2023.0,usado,contado,Autoelevadores Norte,4107.836792184709,53807.51
VENT00957,2024-01-28,Hyster,diésel,3500,4000,Mendoza,empresa logística,2019.0,usado,,Potencia SRL,,29827.27
VENT00816,2024-01-28,Linde,diésel,1800,6000,Buenos Aires,particular,2017.0,reacondicionado,crédito,Forklift Solutions,4530.390443557231,26995.64
VENT00137,2024-01-28,Hyster,gas,3500,3000,Córdoba,distribuidor,2016.0,usado,crédito,Forklift Solutions,4182.752479395325,26630.56
VENT00549,2024-01-30,Crown,eléctrico,5000,3000,Chubut,distribuidor,2024.0,nuevo,leasing,Forklift Solutions,738.8803065718084,66546.9
VENT00551,2024-01-30,Linde,diésel,1800,3000,Córdoba,distribuidor,2017.0,usado,leasing,Autoelevadores Norte,7299.436174640831,12000.0
VENT00048,2024-01-30,Linde,gas,1800,6000,Neuquén,distribuidor,2018.0,usado,leasing,Autoelevadores Norte,2998.577175477779,17225.6
VENT00296,2024-02-02,Crown,eléctrico,1800,3000,Córdoba,empresa logística,2023.0,usado,crédito,Autoelevadores Norte,4196.5247444021115,16332.92
VENT00480,2024-02-03,Hyster,eléctrico,1800,4000,Neuquén,distribuidor,2019.0,usado,leasing,Potencia SRL,3906.957179458893,19929.01
VENT00734,2024-02-03,Toyota,diésel,2500,6000,Neuquén,empresa logística,2024.0,usado,leasing,Autoelevadores Norte,3534.385877716091,31383.73
VENT00097,2024-02-03,Yale,diésel,3500,4000,Chubut,distribuidor,2023.0,usado,crédito,Forklift Solutions,3796.507576319662,27013.11
VENT00674,2024-02-05,Still,diésel,2500,6000,Córdoba,distribuidor,2021.0,nuevo,leasing,Potencia SRL,,43871.12
VENT00863,2024-02-05,Toyota,eléctrico,1800,4700,Neuquén,,2019.0,reacondicionado,leasing,Autoelevadores Norte,5301.91614729656,20528.15
VENT00018,2024-02-06,Linde,eléctrico,3500,4000,Córdoba,distribuidor,2015.0,nuevo,crédito,Forklift Solutions,3569.4213788063407,53513.22
VENT00934,2024-02-07,Hyster,eléctrico,5000,4000,Neuquén,distribuidor,2021.0,usado,crédito,Potencia SRL,2233.067603153664,51230.02
VENT00475,2024-02-10,Crown,eléctrico,3500,4700,Mendoza,particular,2015.0,usado,leasing,Potencia SRL,5546.2475837598195,35765.6
VENT01052,2024-02-12,Hyster,diésel,2500,4700,Córdoba,empresa logística,2021.0,reacondicionado,crédito,Grupo Industrial SA,4772.37769876646,33254.01
VENT00189,2024-02-13,Toyota,eléctrico,3500,4700,Córdoba,empresa logística,2017.0,nuevo,contado,Grupo Industrial SA,3931.9324137389754,49893.95
VENT00302,2024-02-15,Linde,gas,3500,4000,Neuquén,distribuidor,2020.0,nuevo,crédito,Autoelevadores Norte,1562.6233656845407,49283.93
VENT00634,2024-02-16,Hyster,eléctrico,1800,6000,Mendoza,,2016.0,usado,contado,Grupo Industrial SA,4234.876322482942,23090.56
VENT00701,2024-02-17,Hyster,diésel,1800,3000,Mendoza,particular,,usado,crédito,Autoelevadores Norte,,12000.0
VENT00637,2024-02-17,Linde,eléctrico,5000,4700,Buenos Aires,distribuidor,2025.0,nuevo,crédito,Potencia SRL,333.36904657077594,71113.63
VENT00758,2024-02-18,Linde,gas,3500,6000,,particular,2020.0,nuevo,contado,Forklift Solutions,2369.7694959656856,50823.69
VENT00164,2024-02-22,Linde,diésel,1800,4700,Neuquén,distribuidor,,usado,,Grupo Industrial SA,5622.927225557705,12000.0
VENT00502,2024-02-22,Linde,eléctrico,2500,3000,Santa Fe,distribuidor,2015.0,usado,leasing,Potencia SRL,6525.068393929887,22771.04
VENT01114,2024-02-23,Linde,gas,2500,4700,Neuquén,empresa logística,2022.0,usado,leasing,Autoelevadores Norte,1771.3394423268423,31027.52
VENT00652,2024-02-24,Still,diésel,2500,4000,Chubut,empresa logística,,nuevo,contado,Forklift Solutions,1966.8686146724594,38799.9
VENT00825,2024-02-24,Toyota,eléctrico,2500,4700,Neuquén,particular,2024.0,nuevo,leasing,Grupo Industrial SA,834.0065599993502,46920.53
VENT01041,2024-02-27,Yale,eléctrico,2500,6000,Chubut,distribuidor,2025.0,usado,crédito,Potencia SRL,1250.4581697375486,33647.89
VENT00120,2024-02-27,Linde,eléctrico,2500,4000,Santa Fe,distribuidor,2023.0,nuevo,leasing,Forklift Solutions,590.864921957427,42838.41
VENT01176,2024-02-28,Still,gas,3500,6000,Chubut,empresa logística,2019.0,usado,leasing,Autoelevadores Norte,3594.9763505538976,35745.26
VENT00303,2024-02-29,Still,diésel,3500,4000,Neuquén,empresa logística,2019.0,nuevo,crédito,Potencia SRL,2062.3972581520984,48986.16
VENT00928,2024-03-01,Yale,eléctrico,1800,4000,,empresa logística,2020.0,usado,contado,Grupo Industrial SA,4785.158453520664,19580.42
VENT01180,2024-03-01,Crown,eléctrico,5000,4700,,particular,2019.0,usado,contado,Forklift Solutions,2825.014405530914,51226.03
VENT01002,2024-03-02,Crown,eléctrico,2500,3000,Buenos Aires,distribuidor,2016.0,reacondicionado,contado,Potencia SRL,4444.256426565531,32679.0
VENT00288,2024-03-03,Linde,eléctrico,2500,4700,,particular,2019.0,reacondicionado,crédito,Grupo Industrial SA,4194.083704788241,34515.63
VENT00782,2024-03-03,Toyota,diésel,2500,3000,Santa Fe,particular,2018.0,reacondicionado,leasing,Grupo Industrial SA,2896.382422074198,32654.87
VENT00066,2024-03-03,Still,gas,2500,3000,Córdoba,empresa logística,,usado,crédito,Grupo Industrial SA,3623.004128128887,21692.04
VENT00748,2024-03-04,Yale,eléctrico,5000,4700,Córdoba,particular,2025.0,usado,crédito,Autoelevadores Norte,3352.2908081482346,50098.82
VENT00364,2024-03-07,Crown,gas,2500,4000,Santa Fe,empresa logística,2023.0,usado,crédito,Autoelevadores Norte,2848.319686584906,28202.53
VENT00049,2024-03-09,Linde,diésel,3500,3000,Santa Fe,particular,2017.0,nuevo,crédito,Grupo Industrial SA,2558.538840202654,44657.9
VENT00211,2024-03-12,Crown,diésel,3500,4000,Mendoza,,2018.0,nuevo,leasing,Potencia SRL,3201.565730144624,48563.77
VENT00321,2024-03-12,Linde,gas,3500,4000,Córdoba,empresa logística,2024.0,reacondicionado,crédito,Forklift Solutions,4000.78349336499,40923.96
VENT00426,2024-03-13,Crown,diésel,3500,3000,Neuquén,distribuidor,2020.0,usado,crédito,Autoelevadores Norte,4245.648898059606,29432.9
VENT01126,2024-03-15,Still,gas,3500,6000,Mendoza,particular,,usado,crédito,Forklift Solutions,926.1307932939706,40924.65
VENT00553,2024-03-16,Still,eléctrico,3500,4000,Chubut,particular,2021.0,usado,,Potencia SRL,3781.0542503415,28577.41
VENT00915,2024-03-16,Still,eléctrico,5000,4000,Chubut,empresa logística,2017.0,nuevo,crédito,Forklift Solutions,1951.7259099503524,63749.73
VENT00478,2024-03-19,Yale,diésel,2500,4700,Neuquén,distribuidor,2023.0,usado,leasing,Grupo Industrial SA,2673.82013887847,24081.24
VENT00942,2024-03-20,Yale,gas,2500,6000,Mendoza,particular,2023.0,usado,,Autoelevadores Norte,3039.0760556505998,29484.15
VENT00327,2024-03-20,Toyota,diésel,3500,3000,Neuquén,empresa logística,2025.0,usado,contado,Autoelevadores Norte,3781.209530849345,28225.77
VENT00534,2024-03-21,Yale,gas,5000,6000,Mendoza,empresa logística,2023.0,usado,contado,Forklift Solutions,3023.0207970793654,52838.67
VENT00188,2024-03-21,Crown,eléctrico,2500,3000,Santa Fe,empresa logística,2015.0,nuevo,contado,Potencia SRL,4467.442804036843,37493.77
VENT00686,2024-03-23,Linde,gas,2500,3000,Santa Fe,empresa logística,2025.0,reacondicionado,leasing,Forklift Solutions,3038.3237060931615,31756.3
VENT00256,2024-03-23,Toyota,gas,3500,4700,Neuquén,particular,2024.0,reacondicionado,crédito,Potencia SRL,3675.959001462469,41055.19
VENT00452,2024-03-26,Still,diésel,5000,4000,Mendoza,empresa logística,2015.0,usado,leasing,Autoelevadores Norte,3892.7938232730494,41567.05
VENT00866,2024-03-28,Linde,eléctrico,3500,4000,Mendoza,,2018.0,reacondicionado,leasing,Grupo Industrial SA,955.7369822703886,44001.28
VENT00554,2024-03-29,Hyster,diésel,1800,3000,Córdoba,particular,,usado,,Forklift Solutions,7537.438859677481,12000.0
VENT00094,2024-03-30,Linde,eléctrico,1800,4700,Córdoba,particular,2017.0,nuevo,leasing,Autoelevadores Norte,1586.628914677901,38273.26
VENT00859,2024-04-04,Still,diésel,3500,4000,Buenos Aires,particular,2018.0,nuevo,contado,Potencia SRL,,44356.84
VENT00798,2024-04-05,Hyster,eléctrico,5000,3000,,distribuidor,2020.0,reacondicionado,contado,Forklift Solutions,4409.475580925624,51724.13
VENT01144,2024-04-05,Yale,diésel,2500,4000,Chubut,empresa logística,2022.0,usado,contado,Forklift Solutions,,16992.64
VENT00969,2024-04-06,Linde,diésel,1800,4700,Chubut,distribuidor,2022.0,usado,crédito,Forklift Solutions,3637.826774662784,19754.82
VENT01018,2024-04-09,Still,diésel,2500,4000,Chubut,particular,2022.0,nuevo,leasing,Potencia SRL,898.6641455173667,39317.01
VENT00222,2024-04-09,Toyota,gas,1800,4700,Córdoba,empresa logística,2020.0,usado,contado,Autoelevadores Norte,3735.2573027788108,17473.79
VENT00259,2024-04-12,Crown,eléctrico,3500,3000,Chubut,distribuidor,2025.0,usado,crédito,Forklift Solutions,1867.8145010925557,37180.87
VENT00766,2024-04-12,Linde,eléctrico,5000,6000,Chubut,particular,,nuevo,crédito,Grupo Industrial SA,2528.4346382288686,70085.63
VENT00660,2024-04-13,Linde,eléctrico,1800,3000,Chubut,particular,2018.0,nuevo,contado,Grupo Industrial SA,2971.7727051216293,33291.85
VENT00687,2024-04-14,Crown,diésel,2500,3000,,distribuidor,2024.0,nuevo,leasing,Grupo Industrial SA,642.4693970394288,41285.39
VENT00414,2024-04-17,Crown,eléctrico,2500,4700,,particular,2018.0,reacondicionado,leasing,Autoelevadores Norte,5381.916590877829,35352.65
VENT00725,2024-04-18,Toyota,gas,1800,3000,,distribuidor,,nuevo,contado,Grupo Industrial SA,628.7917835414936,35191.54
VENT00360,2024-04-20,Linde,eléctrico,5000,3000,,empresa logística,2022.0,reacondicionado,crédito,Autoelevadores Norte,3812.565097357273,53933.48
VENT00940,2024-04-21,Crown,gas,3500,4700,Buenos Aires,empresa logística,2023.0,reacondicionado,leasing,Forklift Solutions,2405.742034213319,46410.7
VENT00803,2024-04-21,Linde,eléctrico,2500,4000,Neuquén,empresa logística,2015.0,usado,leasing,Autoelevadores Norte,7539.069904211729,16399.41
VENT00233,2024-04-22,Toyota,gas,5000,4000,Buenos Aires,empresa logística,2018.0,usado,contado,Grupo Industrial SA,4498.0991809334955,40628.17
VENT00285,2024-04-24,Still,gas,2500,4700,Chubut,empresa logística,2016.0,usado,,Forklift Solutions,5993.015028666219,24177.31
VENT01116,2024-04-26,Hyster,eléctrico,5000,6000,Chubut,particular,2021.0,usado,crédito,Potencia SRL,4218.027591878948,50927.04
VENT00839,2024-04-27,Yale,eléctrico,3500,3000,Buenos Aires,distribuidor,2025.0,usado,crédito,Forklift Solutions,2021.2256115495493,39589.32
VENT00698,2024-04-28,Hyster,diésel,3500,4700,Córdoba,,2024.0,nuevo,leasing,Grupo Industrial SA,311.6736004602253,51575.56
VENT01192,2024-04-29,Toyota,eléctrico,2500,4000,Chubut,particular,2022.0,usado,contado,Autoelevadores Norte,3001.847693567512,22634.2
VENT00904,2024-05-01,Hyster,diésel,5000,4000,Neuquén,distribuidor,,usado,,Forklift Solutions,1936.2117369966759,51672.7
VENT00464,2024-05-01,Toyota,gas,1800,3000,Córdoba,distribuidor,2017.0,nuevo,contado,Forklift Solutions,4392.263309594144,28313.98
VENT00787,2024-05-01,Crown,eléctrico,2500,3000,Mendoza,particular,2015.0,nuevo,leasing,Autoelevadores Norte,4707.113149311963,38647.36
VENT00497,2024-05-02,Still,eléctrico,1800,3000,Santa Fe,particular,2023.0,usado,leasing,Autoelevadores Norte,3898.0532779184387,13596.96
VENT00485,2024-05-03,Hyster,gas,1800,3000,Chubut,particular,2024.0,reacondicionado,crédito,Forklift Solutions,4501.211631276639,21928.41
VENT00792,2024-05-05,Hyster,eléctrico,5000,3000,Buenos Aires,empresa logística,2017.0,usado,crédito,Potencia SRL,5232.57076266836,42926.48
VENT00358,2024-05-05,Toyota,eléctrico,1800,4700,Neuquén,empresa logística,2016.0,usado,leasing,Autoelevadores Norte,3871.2138809378275,18252.66
VENT00653,2024-05-06,Toyota,gas,1800,4700,Santa Fe,distribuidor,2022.0,reacondicionado,crédito,Autoelevadores Norte,6270.401219601174,23690.29
VENT00994,2024-05-11,Linde,diésel,2500,4000,Buenos Aires,particular,2021.0,nuevo,contado,Grupo Industrial SA,1612.244549614321,39476.41
VENT00911,2024-05-11,Toyota,diésel,5000,3000,,distribuidor,2016.0,usado,leasing,Grupo Industrial SA,3083.8192485031495,42022.48
VENT00566,2024-05-11,Linde,eléctrico,2500,4000,Neuquén,,2019.0,usado,leasing,Grupo Industrial SA,4378.97876364646,24101.29
VENT00290,2024-05-12,Hyster,eléctrico,5000,4700,Mendoza,distribuidor,2021.0,usado,,Potencia SRL,3806.5797364359396,49541.33
VENT00170,2024-05-12,Hyster,diésel,2500,3000,Chubut,empresa logística,2021.0,reacondicionado,contado,Autoelevadores Norte,3481.2200940422,24284.04
VENT00817,2024-05-13,Linde,diésel,3500,3000,Neuquén,,2018.0,reacondicionado,contado,Autoelevadores Norte,3685.1407623026753,34860.71
VENT00029,2024-05-14,Crown,diésel,3500,4700,Mendoza,particular,2020.0,usado,contado,Autoelevadores Norte,2853.8467503463744,35014.69
VENT01140,2024-05-14,Linde,diésel,3500,4000,Chubut,distribuidor,2024.0,usado,crédito,Potencia SRL,2075.0485328367713,31690.33
VENT01115,2024-05-15,Crown,gas,3500,3000,Chubut,empresa logística,2023.0,usado,contado,Grupo Industrial SA,2187.021761197067,30800.56
VENT00647,2024-05-16,Still,diésel,1800,4000,Chubut,empresa logística,2015.0,usado,leasing,Forklift Solutions,6519.301371766929,12000.0
VENT00521,2024-05-17,Hyster,diésel,3500,6000,,distribuidor,2018.0,usado,contado,Autoelevadores Norte,3348.5042260205983,34981.28
VENT00977,2024-05-18,Yale,diésel,2500,4000,Santa Fe,particular,2025.0,usado,contado,Potencia SRL,753.579768022686,19584.91
VENT00850,2024-05-19,Yale,eléctrico,1800,4000,Mendoza,distribuidor,2018.0,nuevo,crédito,Grupo Industrial SA,2302.2151528208137,33990.84
VENT00712,2024-05-19,Linde,eléctrico,1800,4700,Santa Fe,distribuidor,2017.0,usado,crédito,Forklift Solutions,4021.5164061494993,21372.37
VENT01032,2024-05-20,Hyster,eléctrico,1800,4700,Neuquén,particular,2021.0,usado,contado,Autoelevadores Norte,,16359.73
VENT00980,2024-05-21,Crown,diésel,1800,4000,Mendoza,distribuidor,2024.0,usado,contado,Autoelevadores Norte,1588.8305735574415,15318.69
VENT00950,2024-05-22,Crown,eléctrico,2500,3000,Neuquén,distribuidor,2016.0,usado,contado,Potencia SRL,5139.687234808778,20944.59
VENT00055,2024-05-22,Toyota,diésel,3500,3000,Santa Fe,,2020.0,usado,crédito,Autoelevadores Norte,,28979.05
VENT00004,2024-05-24,Still,diésel,1800,4700,Chubut,particular,2024.0,nuevo,contado,Grupo Industrial SA,431.59320323012224,39365.77
VENT00951,2024-05-26,Toyota,eléctrico,1800,4700,Mendoza,distribuidor,2024.0,usado,,Potencia SRL,1956.0510426069316,24159.09
VENT00009,2024-05-27,Hyster,eléctrico,2500,3000,Córdoba,distribuidor,2015.0,nuevo,contado,Forklift Solutions,4446.819255476042,39206.45
VENT00962,2024-05-30,Toyota,gas,1800,4000,Santa Fe,particular,2017.0,usado,crédito,Potencia SRL,5740.781101605247,13964.22
VENT00663,2024-06-03,Linde,diésel,1800,4700,Santa Fe,distribuidor,2025.0,usado,contado,Forklift Solutions,4291.921376357396,17668.45
VENT00205,2024-06-04,Yale,gas,1800,4000,Buenos Aires,particular,2023.0,usado,leasing,Grupo Industrial SA,2017.4727658501938,17546.2
VENT00542,2024-06-04,Toyota,eléctrico,2500,3000,Chubut,distribuidor,2017.0,usado,contado,Autoelevadores Norte,4316.514880075315,23506.74
VENT00804,2024-06-04,Crown,eléctrico,2500,4700,Córdoba,particular,2019.0,nuevo,leasing,Grupo Industrial SA,,40946.61
VENT00031,2024-06-06,Toyota,diésel,2500,4700,Mendoza,particular,2021.0,nuevo,leasing,Potencia SRL,1407.2327059841223,41445.85
VENT01093,2024-06-06,Still,eléctrico,2500,4700,Chubut,distribuidor,2019.0,reacondicionado,crédito,Autoelevadores Norte,5929.4192867681395,26624.3
VENT00147,2024-06-08,Hyster,eléctrico,1800,4000,Córdoba,empresa logística,2024.0,usado,leasing,Grupo Industrial SA,2447.733947484491,19407.8
VENT00696,2024-06-10,Crown,diésel,3500,3000,Buenos Aires,empresa logística,,usado,crédito,Forklift Solutions,5602.275895144037,21722.11
VENT00794,2024-06-11,Linde,eléctrico,5000,4700,Córdoba,particular,2024.0,usado,,Grupo Industrial SA,4385.822869593797,48350.94
VENT00021,2024-06-12,Toyota,diésel,3500,4000,Mendoza,particular,2019.0,reacondicionado,leasing,Forklift Solutions,2031.3858640093972,37127.48
VENT00328,2024-06-12,Toyota,diésel,2500,4700,Mendoza,distribuidor,2017.0,nuevo,,Grupo Industrial SA,2483.0372995298335,40729.99
VENT01087,2024-06-14,Linde,eléctrico,1800,4000,Neuquén,distribuidor,2017.0,usado,leasing,Forklift Solutions,4850.212819361324,14976.06
